pathway	padj	NES	Sig in sSNAPPY
PI3K/AKT Signaling in Cancer	0.9655730337078653	-0.734822516566547	FALSE
PI3K/AKT activation	0.7244331345664476	1.016028154698517	FALSE
PI5P Regulates TP53 Acetylation	0.5639533633521273	-1.1729263570082982	FALSE
PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	0.9882882214806575	-0.6710560133647945	FALSE
PINK1-PRKN Mediated Mitophagy	0.5429146210533996	-1.1689208052490903	FALSE
PIWI-interacting RNA (piRNA) biogenesis	0.03018063297907768	-1.7672089020737998	FALSE
PKA activation	0.7464292949756889	-0.9985281573554073	FALSE
PKA activation in glucagon signalling	0.7449228269699432	-0.9557441819578958	FALSE
PKA-mediated phosphorylation of CREB	0.7698154833533895	-0.9570630759477102	FALSE
PKA-mediated phosphorylation of key metabolic factors	0.6179105557590641	1.167761217161011	FALSE
PKMTs methylate histone lysines	0.30246557268904095	-1.3499092207882357	FALSE
PLC beta mediated events	0.36778777287572334	-1.3337436546628931	FALSE
PLCG1 events in ERBB2 signaling	0.40121118260452876	-1.2800377012128024	FALSE
POLB-Dependent Long Patch Base Excision Repair	0.3698901681476103	-1.3577889398330514	FALSE
POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation	0.7464292949756889	0.9708269856826094	FALSE
PP2A-mediated dephosphorylation of key metabolic factors	0.9152914559488954	-0.7252108829066236	FALSE
PPARA activates gene expression	0.6531902589475037	-1.055798087923362	FALSE
PRC2 methylates histones and DNA	0.36239754098360655	-1.3355189598680952	FALSE
PTEN Regulation	0.09184517576784157	-1.4438912914861377	FALSE
PTK6 Activates STAT3	0.2762345346960732	1.439384506708665	FALSE
PTK6 Expression	0.6557611513363726	1.1255472344379076	FALSE
PTK6 Regulates Cell Cycle	0.7252518582222496	0.99925439608676	FALSE
PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases	0.864227753113349	-0.8345086993282053	FALSE
PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1	0.36404289026130404	1.371156795591553	FALSE
PTK6 promotes HIF1A stabilization	0.5196826365578273	1.2858974460528614	FALSE
Packaging Of Telomere Ends	0.5753378378378379	1.2231913160352192	FALSE
Paradoxical activation of RAF signaling by kinase inactive BRAF	0.6216893694079446	-1.0846657715602968	FALSE
Parasite infection	0.6601469882452383	-1.0380758639243062	FALSE
Parasitic Infection Pathways	0.9882882214806575	0.7594208709397501	FALSE
Pausing and recovery of HIV elongation	0.050769702725835676	-1.6772531307781173	FALSE
Pausing and recovery of Tat-mediated HIV elongation	0.04731170794623451	-1.673140785082171	FALSE
Pentose phosphate pathway	0.8115880683575095	-0.9098664555201667	FALSE
Peptide chain elongation	1.3068108305024488e-10	-2.4337664799908043	TRUE
Peptide hormone biosynthesis	0.2762345346960732	1.374083887076886	FALSE
Peptide hormone metabolism	0.5481741390513319	1.1206725704637814	FALSE
Peptide ligand-binding receptors	0.6677248335629018	1.054147633855302	FALSE
Peroxisomal lipid metabolism	0.0633449064609948	1.7054192040890948	FALSE
Peroxisomal protein import	0.10036281659813347	1.538695260577008	FALSE
Pervasive developmental disorders	0.9716802605978795	-0.6274495976828358	FALSE
Pexophagy	0.6677248335629018	1.0631621254139665	FALSE
Phase 0 - rapid depolarisation	0.8526783909440065	0.7991836000872383	FALSE
Phase 2 - plateau phase	0.6040342343338307	1.1790696520634456	FALSE
Phase 3 - rapid repolarisation	0.6040342343338307	1.1790696520634456	FALSE
Phase 4 - resting membrane potential	0.9560963333145008	0.6031978306179985	FALSE
Phase I - Functionalization of compounds	0.012957597791643603	1.8554736728941197	FALSE
Phase II - Conjugation of compounds	0.30512180629827684	1.3008132056195476	FALSE
Phenylalanine and tyrosine metabolism	0.6099543062062582	1.1850602167655437	FALSE
Phenylalanine metabolism	0.7249301020093633	1.0433499263094816	FALSE
Phospholipase C-mediated cascade: FGFR1	0.8893014533520862	0.7358935867290369	FALSE
Phospholipase C-mediated cascade; FGFR2	0.6587998634983926	-1.1086523486872937	FALSE
Phospholipase C-mediated cascade; FGFR3	0.7176803331625949	-1.0445460385106697	FALSE
Phospholipase C-mediated cascade; FGFR4	0.7176803331625949	-1.0445460385106697	FALSE
Phospholipid metabolism	0.9799361221843331	-0.7822522822726438	FALSE
Phosphorylation of CD3 and TCR zeta chains	6.637356130760756e-6	2.18331181623646	FALSE
Phosphorylation of Emi1	0.03156519857051694	-1.6720791779297908	TRUE
Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	0.9282435274534322	0.6641651374450437	FALSE
Phosphorylation of the APC/C	6.531431287113371e-4	-2.0118331812164083	TRUE
Physiological factors	0.8142075529350831	-0.9482922890060165	FALSE
Plasma lipoprotein assembly	0.8115880683575095	-0.8942373227752426	FALSE
Plasma lipoprotein clearance	0.9006166091620263	-0.7818738445406433	FALSE
Plasma lipoprotein remodeling	0.7399731016684236	-0.9686110870784893	FALSE
Platelet Adhesion to exposed collagen	0.978699541429618	0.5522959981315053	FALSE
Platelet Aggregation (Plug Formation)	0.9409439180777864	0.7078529517257602	FALSE
Platelet activation, signaling and aggregation	0.6402507676560901	-1.0644867643982878	FALSE
Platelet calcium homeostasis	0.6952715743038324	-1.0147063866097814	FALSE
Platelet degranulation	0.8500331785003318	-0.8837934378595486	FALSE
Platelet homeostasis	0.5743790609497402	-1.1263548428315746	FALSE
Platelet sensitization by LDL	0.6425794682896173	-1.0864491847467073	FALSE
Polo-like kinase mediated events	0.00183874458784416	-1.9547779868158446	TRUE
Polymerase switching	0.27614441763670455	-1.4760202082761895	FALSE
Polymerase switching on the C-strand of the telomere	0.707628586727141	-1.0050141868731146	FALSE
Porphyrin metabolism	0.6543393689063925	1.06492770035103	FALSE
Positive epigenetic regulation of rRNA expression	0.07980974924704926	-1.5785178845841659	TRUE
Post NMDA receptor activation events	0.4921212121212121	-1.171573788163862	FALSE
Post-chaperonin tubulin folding pathway	0.8411795352048301	-0.8867681025747342	FALSE
Post-transcriptional silencing by small RNAs	0.4833114114870475	-1.2553849241159678	FALSE
Post-translational modification: synthesis of GPI-anchored proteins	0.7399731016684236	0.9937878792982845	FALSE
Post-translational protein modification	0.037707536443047564	-1.2492865793274721	FALSE
Post-translational protein phosphorylation	0.5004873104362404	1.1393738338490484	TRUE
Postmitotic nuclear pore complex (NPC) reformation	0.0030514324894272945	-1.9239110259561314	FALSE
Potassium Channels	0.8703000034063265	-0.8318795193334105	FALSE
Potential therapeutics for SARS	0.3432117854228407	-1.275990997418744	FALSE
Pre-NOTCH Expression and Processing	0.6197010890795168	-1.0731770989399538	FALSE
Pre-NOTCH Processing in Golgi	0.9932123455171125	-0.49830561988288824	FALSE
Pre-NOTCH Processing in the Endoplasmic Reticulum	0.6587998634983926	-1.1104807116769213	FALSE
Pre-NOTCH Transcription and Translation	0.6601469882452383	-1.0605906198007204	TRUE
Prednisone ADME	0.569261360880741	1.200525066330073	FALSE
Prefoldin mediated transfer of substrate  to CCT/TriC	0.6915812867561517	-1.030956964625208	FALSE
Pregnenolone biosynthesis	0.9534568261376896	-0.6621935946110127	FALSE
Presynaptic depolarization and calcium channel opening	0.9282435274534322	-0.7642680744197891	FALSE
Presynaptic function of Kainate receptors	0.7169806134369726	-1.006422275858095	FALSE
Presynaptic phase of homologous DNA pairing and strand exchange	0.021199353161948153	-1.7511839886389726	TRUE
Primitive streak formation	0.07479012054177413	-1.6231948909380718	FALSE
Processing and activation of SUMO	0.11301970989034044	-1.586595999101766	FALSE
Processing of Capped Intron-Containing Pre-mRNA	1.9195711673121946e-10	-2.076242312499315	TRUE
Processing of Capped Intronless Pre-mRNA	0.04584540365839412	-1.6845021337258739	FALSE
Processing of DNA double-strand break ends	0.0331552895440815	-1.6991555409765216	FALSE
Processing of Intronless Pre-mRNAs	0.4070354546967764	-1.3032093053959308	FALSE
Processing of SMDT1	0.2671619505444481	-1.4683684806613644	FALSE
Processive synthesis on the C-strand of the telomere	0.7022086509467236	-1.0131486040457405	FALSE
Processive synthesis on the lagging strand	0.2638383575883576	-1.4728143594187317	FALSE
Programmed Cell Death	0.6677248335629018	-1.0286495727140668	FALSE
Prolactin receptor signaling	0.5454530328712707	-1.1934306246863602	FALSE
Prolonged ERK activation events	0.7257918620252973	-0.9885901990899154	TRUE
Propionyl-CoA catabolism	0.8769850649756427	0.7590572638883059	FALSE
Prostacyclin signalling through prostacyclin receptor	0.7036805456870826	-1.0263833752797762	FALSE
Protein folding	0.21205646205646206	-1.3671060412152019	FALSE
Protein localization	0.7127580132039808	-0.9980671563562982	FALSE
Protein methylation	0.8780029309448786	-0.8088948779819799	FALSE
Protein ubiquitination	0.2967841895055778	-1.2888911474434277	FALSE
Protein-protein interactions at synapses	0.6601469882452383	1.0579597355978008	FALSE
Purine catabolism	0.6720567120723026	-1.045682403027404	FALSE
Purine ribonucleoside monophosphate biosynthesis	0.40121118260452876	-1.3357966794662108	FALSE
Purine salvage	0.9409439180777864	-0.6894993062550607	FALSE
Purinergic signaling in leishmaniasis infection	0.12034008128422584	1.6955632628599486	FALSE
Pyrimidine catabolism	0.8971184556186573	0.7289177702200256	FALSE
Pyrimidine salvage	0.8191853013578312	-0.8998917789588663	FALSE
Pyroptosis	0.8199297550432276	0.8824297226204079	FALSE
Pyruvate metabolism	0.7119203308764066	0.9941021775108841	TRUE
Pyruvate metabolism and Citric Acid (TCA) cycle	0.6720567120723026	1.0323142184146081	TRUE
RA biosynthesis pathway	0.864227753113349	0.8184438255855113	FALSE
RAB GEFs exchange GTP for GDP on RABs	0.9558217886377768	0.7971854578017611	FALSE
RAB geranylgeranylation	0.8184906855546917	0.9180915587778267	FALSE
RAC1 GTPase cycle	0.42968867383968934	-1.1694931790381948	FALSE
RAC2 GTPase cycle	0.47684070643067616	-1.1699915254846167	FALSE
RAC3 GTPase cycle	0.04515279075640984	-1.506915749017899	FALSE
RAF activation	0.6022680570494807	-1.1318879527212409	FALSE
RAF-independent MAPK1/3 activation	0.2850678733031674	1.413872301063894	FALSE
RAF/MAP kinase cascade	0.8237598222429655	-0.9356345485556387	FALSE
RAS processing	0.7022086509467236	-1.015422887897166	FALSE
RAS signaling downstream of NF1 loss-of-function variants	0.4320212765957447	-1.2982102258436314	FALSE
RET signaling	0.7369711411421271	-0.9883734339634105	FALSE
RHO GTPase Effectors	0.001968035944487666	-1.626297665748275	FALSE
RHO GTPase cycle	0.8401032229726021	-0.9439787946019786	FALSE
RHO GTPases Activate Formins	1.8396528007718556e-4	-1.9009230558950516	FALSE
RHO GTPases Activate NADPH Oxidases	0.7257918620252973	0.9905188822423174	FALSE
RHO GTPases Activate ROCKs	0.3662670183388311	1.338972286439393	FALSE
RHO GTPases Activate Rhotekin and Rhophilins	0.2638383575883576	1.4847181811191217	FALSE
RHO GTPases Activate WASPs and WAVEs	0.8199297550432276	-0.8851715118006648	FALSE
RHO GTPases activate CIT	0.2636913919282253	1.4597871783303584	FALSE
RHO GTPases activate IQGAPs	0.9060562616243025	0.7668379862697587	FALSE
RHO GTPases activate KTN1	0.9560963333145008	0.666147852729628	FALSE
RHO GTPases activate PAKs	0.8645934992969978	0.8334559904477279	FALSE
RHO GTPases activate PKNs	0.8578297002132012	0.8521803260409884	FALSE
RHOA GTPase cycle	0.9655730337078653	-0.7791363188454924	FALSE
RHOB GTPase cycle	0.8645934992969978	-0.8747953410683981	FALSE
RHOBTB GTPase Cycle	0.8191853013578312	-0.8924743572069075	FALSE
RHOBTB1 GTPase cycle	0.8058514628657164	-0.8944570660119695	FALSE
RHOBTB2 GTPase cycle	0.5753378378378379	-1.1465461579353158	FALSE
RHOBTB3 ATPase cycle	0.9891239235868563	-0.5637915665794141	FALSE
RHOC GTPase cycle	0.6849219727409611	-1.0326433633573058	FALSE
RHOD GTPase cycle	0.30246557268904095	-1.3260185369720203	FALSE
RHOF GTPase cycle	0.9409439180777864	0.7553675837217422	FALSE
RHOG GTPase cycle	0.4141911764705883	-1.2211006714466548	FALSE
RHOH GTPase cycle	0.47133412554700466	-1.2236772846587691	FALSE
RHOJ GTPase cycle	0.09184517576784157	-1.53915327193863	FALSE
RHOQ GTPase cycle	0.6179105557590641	-1.086497796105441	FALSE
RHOT2 GTPase cycle	0.4833114114870475	-1.2529607792209354	FALSE
RHOU GTPase cycle	0.8770146293082072	-0.8376577086083424	FALSE
RHOV GTPase cycle	0.784389200748463	-0.9334028189939919	FALSE
RIP-mediated NFkB activation via ZBP1	0.726231945624469	0.9954278873836333	FALSE
RIPK1-mediated regulated necrosis	0.618007226980728	1.108571139835587	FALSE
RMTs methylate histone arginines	0.004096063121780343	-1.9166460896186612	TRUE
RNA Pol II CTD phosphorylation and interaction with CE	0.40177962892843627	-1.2962853952121915	FALSE
RNA Pol II CTD phosphorylation and interaction with CE during HIV infection	0.40177962892843627	-1.2962853952121915	FALSE
RNA Polymerase I Promoter Clearance	0.23009951920707256	-1.4067817144468528	FALSE
RNA Polymerase I Promoter Escape	0.3966460929311751	-1.2853169354220062	FALSE
RNA Polymerase I Promoter Opening	0.7783799177710253	0.9733877069953695	FALSE
RNA Polymerase I Transcription	0.23009951920707256	-1.4067817144468528	FALSE
RNA Polymerase I Transcription Initiation	0.2527273635181788	-1.375283175002016	FALSE
RNA Polymerase I Transcription Termination	0.7176326730251895	-1.0171378117770744	FALSE
RNA Polymerase II HIV Promoter Escape	0.4320212765957447	-1.2203899295840777	FALSE
RNA Polymerase II Pre-transcription Events	0.33394439918030766	-1.2795167275190786	FALSE
RNA Polymerase II Promoter Escape	0.4320212765957447	-1.2203899295840777	FALSE
RNA Polymerase II Transcription	4.845944525964028e-7	-1.5434774425236144	TRUE
RNA Polymerase II Transcription Elongation	0.2613971860810783	-1.3759571337247816	FALSE
RNA Polymerase II Transcription Initiation	0.4320212765957447	-1.2203899295840777	FALSE
RNA Polymerase II Transcription Initiation And Promoter Clearance	0.4320212765957447	-1.2203899295840777	FALSE
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	0.4320212765957447	-1.2203899295840777	FALSE
RNA Polymerase II Transcription Termination	0.0800541511743226	-1.5211969457761814	FALSE
RNA Polymerase III Abortive And Retractive Initiation	0.6630090377458798	-1.0373243840919213	FALSE
RNA Polymerase III Chain Elongation	0.6889803220035777	-1.0353235313030917	FALSE
RNA Polymerase III Transcription	0.6630090377458798	-1.0373243840919213	FALSE
RNA Polymerase III Transcription Initiation	0.32183000391696043	-1.3101567000571521	FALSE
RNA Polymerase III Transcription Initiation From Type 1 Promoter	0.13911907498273618	-1.5324031444545163	FALSE
RNA Polymerase III Transcription Initiation From Type 2 Promoter	0.23444391069143128	-1.4716187352556296	FALSE
RNA Polymerase III Transcription Initiation From Type 3 Promoter	0.8482624649255343	-0.8598222092452834	FALSE
RNA Polymerase III Transcription Termination	0.9282435274534322	0.756926343986313	FALSE
RNA polymerase II transcribes snRNA genes	0.3675762345187779	-1.2556109752731417	FALSE
RND1 GTPase cycle	0.888217134331784	-0.8147055010993349	FALSE
RND2 GTPase cycle	0.6625440945216541	-1.0444230269849664	FALSE
RND3 GTPase cycle	0.8768209685584116	-0.819229342079424	FALSE
ROBO receptors bind AKAP5	0.8911997667525148	-0.7822899573467026	FALSE
RORA activates gene expression	0.48205958625221484	-1.2021616529851653	FALSE
ROS and RNS production in phagocytes	0.8589801938474505	-0.8383863736372388	FALSE
RSK activation	0.7771131923252307	-0.9519981331628382	FALSE
RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)	0.8769850649756427	0.7593831638833844	FALSE
RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	0.015545962173602627	-1.7622349439781835	FALSE
RUNX1 regulates estrogen receptor mediated transcription	0.37786830238882935	-1.3077783342753728	FALSE
RUNX1 regulates expression of components of tight junctions	0.7829846528677832	-0.978346020506488	FALSE
RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	0.2829175256286199	-1.3942834317152308	FALSE
RUNX1 regulates transcription of genes involved in BCR signaling	0.8603813559322033	0.8056415072461615	FALSE
RUNX1 regulates transcription of genes involved in WNT signaling	0.5410029498525074	-1.1953546773213237	FALSE
RUNX1 regulates transcription of genes involved in differentiation of HSCs	0.3599521824204973	-1.2708177202978275	FALSE
RUNX1 regulates transcription of genes involved in differentiation of keratinocytes	0.07479012054177413	1.6599558449970204	FALSE
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	0.8701545474631656	-0.8483637030556782	FALSE
RUNX1 regulates transcription of genes involved in interleukin signaling	0.8603813559322033	0.8056415072461615	FALSE
RUNX2 regulates bone development	0.7294617606581674	-0.9868734812233209	FALSE
RUNX2 regulates chondrocyte maturation	0.9844809776553165	-0.6901243781924201	FALSE
RUNX2 regulates genes involved in cell migration	0.9396834387893689	0.6472716745498565	FALSE
RUNX2 regulates genes involved in differentiation of myeloid cells	0.5102239532619279	1.2358660928133218	FALSE
RUNX2 regulates osteoblast differentiation	0.9611657580496645	-0.6715878902517755	FALSE
RUNX3 Regulates Immune Response and Cell Migration	0.05320107475142953	1.6158809144376047	FALSE
RUNX3 regulates BCL2L11 (BIM) transcription	0.6731128964059196	-1.0797283636809736	FALSE
RUNX3 regulates CDKN1A transcription	0.8710323069442403	-0.8057748712097202	FALSE
RUNX3 regulates NOTCH signaling	0.9844809776553165	0.582383031444567	FALSE
RUNX3 regulates WNT signaling	0.6677248335629018	1.084405134950051	FALSE
RUNX3 regulates YAP1-mediated transcription	0.630536353399506	-1.1149365053729448	FALSE
RUNX3 regulates p14-ARF	0.7353267597216887	0.982737423354615	FALSE
Rab regulation of trafficking	0.9276555705727346	0.8587023801625933	FALSE
Rap1 signalling	0.9642521994134897	-0.6417739389335007	FALSE
Ras activation upon Ca2+ influx through NMDA receptor	0.6999402707210177	-1.0138103482612981	FALSE
Reactions specific to the complex N-glycan synthesis pathway	0.9897277611404367	-0.5243658770403361	FALSE
Receptor Mediated Mitophagy	0.8022628008235732	-0.913499841218419	FALSE
Receptor-type tyrosine-protein phosphatases	0.9803509548035096	0.551730970398674	FALSE
Recognition and association of DNA glycosylase with site containing an affected purine	0.5753378378378379	1.2231913160352192	FALSE
Recognition and association of DNA glycosylase with site containing an affected pyrimidine	0.5753378378378379	1.2231913160352192	FALSE
Recognition of DNA damage by PCNA-containing replication complex	0.6587998634983926	-1.0806939136339146	FALSE
Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	0.2680121104932628	-1.408951797971934	FALSE
Recruitment of NuMA to mitotic centrosomes	0.5463585881425059	-1.1254713507529286	FALSE
Recruitment of mitotic centrosome proteins and complexes	0.5371497706196008	-1.1268988402448035	FALSE
Recycling of bile acids and salts	0.84424027206283	0.8395352750606365	FALSE
Recycling of eIF2:GDP	0.998292072760158	0.4133535547849842	FALSE
Recycling pathway of L1	0.06945821059095172	-1.606466043593859	FALSE
Reelin signalling pathway	0.864227753113349	-0.8742196929203291	FALSE
Regulated Necrosis	0.5537779688427603	1.11152796884784	FALSE
Regulated proteolysis of p75NTR	0.3850918635170604	1.3405914049857695	FALSE
Regulation by c-FLIP	0.8482624649255343	0.8482953145881533	FALSE
Regulation of APC/C activators between G1/S and early anaphase	1.646532079206404e-4	-1.9391768231521815	TRUE
Regulation of Apoptosis	0.21728867623604467	-1.4437146020626301	FALSE
Regulation of BACH1 activity	0.9013910381021085	0.7699943745814338	FALSE
Regulation of Complement cascade	0.010840219960852373	1.9136715111350004	FALSE
Regulation of FOXO transcriptional activity by acetylation	0.9629398584966964	0.6096136452882692	FALSE
Regulation of FZD by ubiquitination	0.697898453631992	1.0337224193421657	FALSE
Regulation of Glucokinase by Glucokinase Regulatory Protein	0.0025975930684165025	-1.9252297060385541	FALSE
Regulation of HMOX1 expression and activity	0.6142402610805401	1.178857712493533	FALSE
Regulation of HSF1-mediated heat shock response	0.4132733133973829	-1.2219172495936372	FALSE
Regulation of IFNA/IFNB signaling	0.31881135546186085	-1.4020047017409756	FALSE
Regulation of IFNG signaling	0.6637575356489189	-1.0623531604580272	FALSE
Regulation of IGF Activity by IGFBP	0.6079295154185022	1.0756235057527985	TRUE
Regulation of KIT signaling	0.8199297550432276	-0.8919044629862363	FALSE
Regulation of MECP2 expression and activity	0.44291796340097095	-1.2527932863769897	FALSE
Regulation of NF-kappa B signaling	0.7353267597216887	-0.9865912279051741	FALSE
Regulation of NPAS4 gene expression	0.48205958625221484	-1.2271732802065216	TRUE
Regulation of NPAS4 mRNA translation	0.4132733133973829	-1.3287144226991696	TRUE
Regulation of PLK1 Activity at G2/M Transition	0.5753378378378379	-1.1050344059667114	FALSE
Regulation of PTEN gene transcription	0.32429912551440326	-1.3036907991083526	FALSE
Regulation of PTEN localization	0.8164227813454048	-0.8767352334317517	FALSE
Regulation of PTEN mRNA translation	0.5403596645375817	-1.2001062083412544	TRUE
Regulation of PTEN stability and activity	0.2831567755722191	-1.3160315654687929	FALSE
Regulation of RAS by GAPs	0.10695220942081869	-1.46961602638837	FALSE
Regulation of RUNX1 Expression and Activity	0.14200525937641884	-1.561267205811235	FALSE
Regulation of RUNX2 expression and activity	0.04731170794623451	-1.577211360849337	FALSE
Regulation of RUNX3 expression and activity	0.30649112780044985	-1.317604209890495	FALSE
Regulation of TLR by endogenous ligand	0.25804417015991304	1.4801583419418798	FALSE
Regulation of TNFR1 signaling	0.8145131311004595	0.9217346628931234	FALSE
Regulation of TP53 Activity	0.0025975930684165025	-1.678718311962111	TRUE
Regulation of TP53 Activity through Acetylation	0.018631643654965266	-1.769525737987883	TRUE
Regulation of TP53 Activity through Association with Co-factors	0.9932123455171125	-0.5011317573468477	FALSE
Regulation of TP53 Activity through Methylation	0.7346448282001068	-0.991686897093747	FALSE
Regulation of TP53 Activity through Phosphorylation	0.13948375399628868	-1.386919036683785	FALSE
Regulation of TP53 Degradation	0.6741021932995903	-1.0278467711027912	FALSE
Regulation of TP53 Expression and Degradation	0.6741021932995903	-1.0278467711027912	FALSE
Regulation of actin dynamics for phagocytic cup formation	0.6952715743038324	-1.0108312287051717	FALSE
Regulation of activated PAK-2p34 by proteasome mediated degradation	0.19266859810135678	-1.4487848332850546	FALSE
Regulation of beta-cell development	0.8929082455987969	-0.7751071710926021	FALSE
Regulation of cholesterol biosynthesis by SREBP (SREBF)	0.004402478933484741	-1.865051557180872	FALSE
Regulation of commissural axon pathfinding by SLIT and ROBO	0.5478015817702494	-1.1897955632043171	FALSE
Regulation of cortical dendrite branching	0.684555408095554	-1.0689580450459093	FALSE
Regulation of cytoskeletal remodeling and cell spreading by IPP complex components	0.7031085268841251	-1.0274063854325788	FALSE
Regulation of expression of SLITs and ROBOs	7.386971783803433e-10	-2.2631239656908715	FALSE
Regulation of gene expression by Hypoxia-inducible Factor	0.8894225743126299	0.7674606307264701	FALSE
Regulation of gene expression in beta cells	0.8998773340602426	-0.7862699198940493	FALSE
Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	0.9050909090909092	-0.7489676777925618	FALSE
Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	0.7771131923252307	-0.9518117719903469	FALSE
Regulation of innate immune responses to cytosolic DNA	0.760093960017316	-0.9525140458833514	FALSE
Regulation of insulin secretion	0.703150647182629	1.0167369831077762	FALSE
Regulation of lipid metabolism by PPARalpha	0.6601469882452383	-1.0477190811985382	FALSE
Regulation of localization of FOXO transcription factors	0.7772155054219121	-0.932009569106361	FALSE
Regulation of mRNA stability by proteins that bind AU-rich elements	0.2620499142693846	-1.2965753383570957	FALSE
Regulation of mitotic cell cycle	6.334460910277636e-5	-1.9979823218524002	FALSE
Regulation of necroptotic cell death	0.5240921480699904	1.177055559628088	FALSE
Regulation of ornithine decarboxylase (ODC)	0.03862666055107461	-1.6526567391092246	FALSE
Regulation of pyruvate dehydrogenase (PDH) complex	0.27640483876808536	1.5298907389543284	TRUE
Regulation of signaling by CBL	0.9193740415216927	-0.7389237788289066	FALSE
Regulation of signaling by NODAL	0.6601469882452383	-1.0997085054424132	FALSE
Regulation of the apoptosome activity	0.6720567120723026	1.0428459918936086	FALSE
Release of Hh-Np from the secreting cell	0.8164227813454048	0.9254516014168997	FALSE
Release of apoptotic factors from the mitochondria	0.9572724520580835	0.5989063479157593	FALSE
Removal of aminoterminal propeptides from gamma-carboxylated proteins	0.6216893694079446	1.1625098894350407	FALSE
Removal of the Flap Intermediate	0.2638383575883576	-1.4728143594187317	FALSE
Removal of the Flap Intermediate from the C-strand	0.7449228269699432	-0.9658819535027864	FALSE
Repression of WNT target genes	0.9801109184405644	0.5831553193683849	FALSE
Reproduction	0.7958154322048462	0.9408598667886309	FALSE
Resistance of ERBB2 KD mutants to AEE788	0.9282435274534322	-0.6786540269961503	FALSE
Resistance of ERBB2 KD mutants to afatinib	0.9282435274534322	-0.6786540269961503	FALSE
Resistance of ERBB2 KD mutants to lapatinib	0.9282435274534322	-0.6786540269961503	FALSE
Resistance of ERBB2 KD mutants to neratinib	0.9282435274534322	-0.6786540269961503	FALSE
Resistance of ERBB2 KD mutants to osimertinib	0.9282435274534322	-0.6786540269961503	FALSE
Resistance of ERBB2 KD mutants to sapitinib	0.9282435274534322	-0.6786540269961503	FALSE
Resistance of ERBB2 KD mutants to tesevatinib	0.9282435274534322	-0.6786540269961503	FALSE
Resistance of ERBB2 KD mutants to trastuzumab	0.9282435274534322	-0.6786540269961503	FALSE
Resolution of AP sites via the multiple-nucleotide patch replacement pathway	0.056167038843091134	-1.690940427426578	FALSE
Resolution of Abasic Sites (AP sites)	0.616481368499182	-1.110289375577058	FALSE
Resolution of D-Loop Structures	0.2638383575883576	-1.4659241870829323	FALSE
Resolution of D-loop Structures through Holliday Junction Intermediates	0.2638383575883576	-1.4659241870829323	FALSE
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	0.21205646205646206	-1.5301585029716567	FALSE
Resolution of Sister Chromatid Cohesion	2.5927947878181016e-9	-2.3507239922849186	TRUE
Respiratory electron transport	1.8396528007718556e-4	-1.8909723499330402	FALSE
Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	1.43453046179042e-4	-1.8984894541747819	FALSE
Response of EIF2AK1 (HRI) to heme deficiency	0.5403596645375817	1.1876104483210796	FALSE
Response of EIF2AK4 (GCN2) to amino acid deficiency	2.8792935701263756e-8	-2.2527493730362393	TRUE
Response of Mtb to phagocytosis	0.803359962406015	0.8901774832637265	FALSE
Response to elevated platelet cytosolic Ca2+	0.8145077720207253	0.8880112195517113	FALSE
Retinoid cycle disease events	0.6677248335629018	-1.0807011098693364	FALSE
Retinoid metabolism and transport	0.8729740847387906	-0.8121351848250572	FALSE
Retrograde neurotrophin signalling	0.079751403426906	-1.6013687133405559	FALSE
Retrograde transport at the Trans-Golgi-Network	0.4187573136969489	1.2137945639654626	FALSE
Rev-mediated nuclear export of HIV RNA	0.001820275194505166	-1.9333837456345018	FALSE
Reversal of alkylation damage by DNA dioxygenases	0.7783799177710253	0.9195340307393203	FALSE
Ribavirin ADME	0.6749823441059154	-1.0587843476336785	FALSE
Ribosomal scanning and start codon recognition	1.3692116601657765e-4	-2.0475694092931254	FALSE
Role of ABL in ROBO-SLIT signaling	0.8701545474631656	-0.7984826372252803	FALSE
Role of LAT2/NTAL/LAB on calcium mobilization	0.8710323069442403	-0.8172721785335827	FALSE
Role of phospholipids in phagocytosis	0.9502140363624877	-0.6723299770421636	FALSE
Role of second messengers in netrin-1 signaling	0.6720567120723026	-1.0856051793132488	FALSE
S Phase	1.1072201137815296e-4	-1.9072496826447431	FALSE
SARS-CoV Infections	2.563505331092156e-8	-1.9718143602086693	FALSE
SARS-CoV-1 Infection	8.655369930209438e-5	-1.9918070497500975	FALSE
SARS-CoV-1 activates/modulates innate immune responses	0.7683366991793065	-0.9351166602510871	FALSE
